t [s],Step_Index,Cycle_Index,I [A],V [V],cap_charge [Ahr],cap_discharge [Ahr]
41305.87192,7,1,0.176977843,3.570079565,2.270822653,1.839800967
41306.88719,7,1,0.176797241,3.571050882,2.270872529,1.839800967
41307.88747,7,1,0.12676847,3.568298817,2.27091721,1.839800967
41308.88749,7,1,0.166863725,3.571860313,2.270955953,1.839800967
41309.8875,7,1,1.149197578,3.642928123,2.271093958,1.839800967
41310.90319,7,1,0.719166875,3.614112377,2.271378578,1.839800967
41311.91869,7,1,-0.18189278,3.550329447,2.27151083,1.839818344
41312.93424,7,1,-0.4605729,3.529769897,2.27151083,1.839898072
41313.95002,7,1,-0.47104824,3.528636694,2.27151083,1.840029168
41314.96556,7,1,-0.60776949,3.51811409,2.27151083,1.840177215
41315.98117,7,1,-1.20468307,3.474890709,2.27151083,1.840417368
41316.98118,7,1,-2.01507688,3.415154934,2.27151083,1.840847
41317.99648,7,1,-2.2328918,3.39734745,2.27151083,1.841432712
41319.01252,7,1,-2.05535293,3.407870054,2.27151083,1.842050304
41320.02803,7,1,-0.54148585,3.515847683,2.27151083,1.842436253
41321.02805,7,1,-0.0556469,3.551786423,2.27151083,1.84252443
41322.04362,7,1,-0.19254874,3.543044567,2.27151083,1.842558526
41323.04364,7,1,0.577388644,3.599056959,2.271587064,1.842585283
41324.05895,7,1,1.073522329,3.636290789,2.271817677,1.842585283
41325.07489,7,1,0.733796239,3.613626719,2.27207272,1.842585283
41326.09048,7,1,0.415201485,3.591610432,2.272232075,1.842585283
41327.10611,7,1,-0.19724457,3.54806304,2.272287648,1.842613545
41328.1217,7,1,-1.77721453,3.433609724,2.272287648,1.842912645
41329.12176,7,1,-2.18250179,3.401880264,2.272287648,1.843468801
41330.13734,7,1,-2.08623695,3.406251192,2.272287648,1.844068786
41331.1374,7,1,-2.10574269,3.403175354,2.272287648,1.844651521
41332.15253,7,1,-1.52905738,3.443484783,2.272287648,1.845143868
41333.15296,7,1,-0.86098367,3.491403103,2.272287648,1.845465022
41334.16855,7,1,-0.73943365,3.500468731,2.272287648,1.845687001
41335.16874,7,1,-0.53155237,3.516009569,2.272287648,1.845857312
41336.18421,7,1,0.075656042,3.560204506,2.272300489,1.845915951
41337.18421,7,1,-0.22271048,3.539644957,2.272308381,1.845953996
41338.19986,7,1,-0.59783596,3.512609959,2.272308381,1.846084413
41339.2154,7,1,-0.52667588,3.517628431,2.272308381,1.846239959
41340.2154,7,1,-0.22812876,3.539644957,2.272308381,1.846332498
41341.21542,7,1,-0.22271048,3.540292501,2.272308381,1.846394911
41342.23104,7,1,-0.37478349,3.529446125,2.272308381,1.846486455
41343.24662,7,1,-1.01757193,3.48298502,2.272308381,1.84671475
41344.26222,7,1,-1.03761959,3.48039484,2.272308381,1.847005667
41345.27764,7,1,-0.55141938,3.515523911,2.272308381,1.847199992
41346.27783,7,1,0.025627274,3.557614326,2.272313373,1.847245366
41347.27785,7,1,0.1312837,3.565870523,2.272341707,1.847245366
41348.29344,7,1,-0.53137171,3.518599749,2.272351395,1.847353225
41349.29346,7,1,-0.89656371,3.491726875,2.272351395,1.84757451
41350.29349,7,1,-1.19944549,3.469224691,2.272351395,1.847886048
41351.30906,7,1,-0.41018292,3.525884628,2.272351395,1.848058461
41352.30908,7,1,0.020208996,3.55745244,2.272355514,1.848087798
41353.32467,7,1,-0.92636424,3.489622355,2.272358133,1.848226478
41354.34028,7,1,-1.16946435,3.47100544,2.272358133,1.848541115
41355.34034,7,1,-1.42249787,3.45174098,2.272358133,1.848921425
41356.35593,7,1,-1.86842227,3.418230772,2.272358133,1.849420477
41357.37157,7,1,-1.39251673,3.451417208,2.272358133,1.849841212
41358.38721,7,1,-1.1895119,3.465825081,2.272358133,1.850186956
41359.40223,7,1,-0.90125954,3.48638463,2.272358133,1.850430875
41360.40277,7,1,-0.91119307,3.485575199,2.272358133,1.850706361
41361.41836,7,1,-0.92654485,3.484603882,2.272358133,1.850967071
41362.43396,7,1,-0.51132411,3.514552593,2.272358133,1.851126649
41363.4497,7,1,-0.16202576,3.540454388,2.272358133,1.851183741
41364.46523,7,1,-0.32926995,3.528960466,2.272358133,1.851271555
41365.48084,7,1,-0.32945058,3.529122353,2.272358133,1.851364457
41366.49617,7,1,-0.67333061,3.504515886,2.272358133,1.851544791
41367.5121,7,1,-1.08349431,3.47440505,2.272358133,1.851847224
41368.51211,7,1,0.075836651,3.558423758,2.272377867,1.851861016
41369.52773,7,1,0.141939655,3.563927889,2.272417082,1.851861016
41370.54335,7,1,0.075836651,3.56004262,2.272438758,1.851861016
41371.55895,7,1,-0.88626897,3.490593672,2.272438758,1.852106832
41372.57422,7,1,-1.21515846,3.465501308,2.272438758,1.852442916
41373.57456,7,1,-0.77447182,3.496097803,2.272438758,1.852745758
41374.59015,7,1,-0.69337827,3.502249479,2.272438758,1.852963379
41375.60568,7,1,-0.34389931,3.527179718,2.272438758,1.853155239
41376.62143,7,1,0.142300874,3.562470913,2.272441738,1.85324377
41377.63741,7,1,0.212557882,3.568784475,2.272483522,1.85324377
41378.65224,7,1,-0.65779823,3.507915497,2.272536045,1.853260018
41379.668,7,1,-0.65797883,3.506782293,2.272536045,1.853448425
41380.6682,7,1,-1.23520613,3.464691877,2.272536045,1.853705544
41381.66822,7,1,-1.26085258,3.461777925,2.272536045,1.85404943
41382.68385,7,1,-1.38727915,3.451902866,2.272536045,1.854409748
41383.69919,7,1,-1.15429318,3.467443943,2.272536045,1.854785453
41384.69932,7,1,-0.83533716,3.490108013,2.272536045,1.855092971
41385.71516,7,1,-0.19272934,3.536245346,2.272536045,1.855302964
41386.7307,7,1,0.142120257,3.561175823,2.272542819,1.855347395
41387.74633,7,1,2.141826153,3.705415964,2.272700055,1.855347395
41388.76194,7,1,1.959230185,3.696835995,2.273293251,1.855347395
41389.77756,7,1,1.837499499,3.690846205,2.273838365,1.855347395
41390.79318,7,1,1.559361219,3.672876835,2.274338169,1.855347395
41391.79321,7,1,1.245462298,3.651831865,2.274749601,1.855347395
41392.80882,7,1,0.916934073,3.629329681,2.275076058,1.855347395
41393.82421,7,1,-1.92E-05,3.564089775,2.275265072,1.855347397
41394.82427,7,1,-1.92E-05,3.563280344,2.275265072,1.855347405
41395.82439,7,1,-1.92E-05,3.562956572,2.275265072,1.855347414
41396.82442,7,1,-0.00019985,3.562632799,2.275265072,1.855347423
41397.84002,7,1,-1.92E-05,3.562470913,2.275265072,1.855347432
41398.85566,7,1,-1.92E-05,3.562470913,2.275265072,1.855347439
41399.87128,7,1,-1.92E-05,3.562470913,2.275265072,1.855347453
41400.87128,7,1,-1.92E-05,3.562632799,2.275265072,1.855347459
41401.8713,7,1,-1.92E-05,3.562470913,2.275265072,1.855347471
41402.88685,7,1,-1.92E-05,3.562470913,2.275265072,1.855347485
41403.90251,7,1,-1.92E-05,3.562470913,2.275265072,1.855347495
41404.91809,7,1,-1.92E-05,3.562632799,2.275265072,1.855347504
41405.93368,7,1,-1.92E-05,3.562794685,2.275265072,1.855347509
41406.93378,7,1,-1.92E-05,3.562632799,2.275265072,1.855347519
41407.94901,7,1,-0.00019985,3.562794685,2.275265072,1.855347529
41408.94936,7,1,-1.92E-05,3.562794685,2.275265072,1.855347541
41409.96496,7,1,-1.92E-05,3.562794685,2.275265072,1.85534755
41410.96497,7,1,-1.92E-05,3.563118458,2.275265072,1.855347562
41411.98053,7,1,-1.92E-05,3.563118458,2.275265072,1.855347573
41412.98053,7,1,-1.92E-05,3.563118458,2.275265072,1.855347581
41413.98054,7,1,-1.92E-05,3.563118458,2.275265072,1.855347593
41414.99615,7,1,-1.92E-05,3.563280344,2.275265072,1.855347601
41415.99622,7,1,-1.92E-05,3.563280344,2.275265072,1.855347609
41417.01175,7,1,-1.92E-05,3.563280344,2.275265072,1.855347619
41418.01176,7,1,-1.92E-05,3.563280344,2.275265072,1.855347628
41419.02744,7,1,-1.92E-05,3.56344223,2.275265072,1.855347637
41420.04297,7,1,-1.92E-05,3.56344223,2.275265072,1.855347645
41421.04298,7,1,-0.00019985,3.563280344,2.275265072,1.855347657
41422.05866,7,1,-1.92E-05,3.563604116,2.275265072,1.855347668
41423.07422,7,1,-1.92E-05,3.563604116,2.275265072,1.855347673
41424.08989,7,1,-1.92E-05,3.56344223,2.275265072,1.855347682
41425.10547,7,1,-1.92E-05,3.563766003,2.275265072,1.855347691
41426.10551,7,1,-1.92E-05,3.563927889,2.275265072,1.855347697
41427.12118,7,1,-1.92E-05,3.563927889,2.275265072,1.855347712
41428.1367,7,1,-0.00019985,3.563927889,2.275265072,1.855347724
41429.1523,7,1,-1.92E-05,3.564089775,2.275265072,1.855347731
41430.1679,7,1,-1.92E-05,3.564089775,2.275265072,1.855347738
41431.16793,7,1,-1.92E-05,3.564251661,2.275265072,1.855347746
41432.18351,7,1,-1.92E-05,3.564251661,2.275265072,1.855347754
41433.18352,7,1,-1.92E-05,3.564575434,2.275265072,1.855347765
41434.19912,7,1,-1.92E-05,3.564413548,2.275265072,1.855347772
41435.21479,7,1,-1.92E-05,3.564413548,2.275265072,1.855347779
41436.23037,7,1,-1.05297136,3.488327265,2.275265072,1.855553394
41437.2456,7,1,-1.44796383,3.458216429,2.275265072,1.855928282
41438.24599,7,1,-1.8373574,3.428429604,2.275265072,1.856405947
41439.24602,7,1,-2.28364301,3.394109726,2.275265072,1.85700255
41440.2616,7,1,-2.86538553,3.349267483,2.275265072,1.857764179
41441.27712,7,1,-3.34815407,3.31090045,2.275265072,1.858670689
41442.27717,7,1,-2.9262507,3.339068651,2.275265072,1.85951551
41443.2772,7,1,-2.8252902,3.34424901,2.275265072,1.860307962
41444.29281,7,1,-2.2383101,3.38536787,2.275265072,1.860981392
41445.30845,7,1,-1.22057676,3.458216429,2.275265072,1.861493554
41446.32402,7,1,0.273423195,3.56813693,2.275322003,1.861577136
41447.32403,7,1,0.187633798,3.563604116,2.275379505,1.861577136
41448.32406,7,1,0.076017261,3.557128668,2.27540808,1.861577136
41449.32406,7,1,-0.74431008,3.498526096,2.275413016,1.861733669
41450.33964,7,1,-0.61788356,3.507106066,2.275413016,1.861915928
41451.35526,7,1,-0.62239879,3.506782293,2.275413016,1.862091253
41452.37093,7,1,-0.91101241,3.486060858,2.275413016,1.86230757
41453.38658,7,1,-2.15143704,3.395081043,2.275413016,1.862847274
41454.40211,7,1,0.278480262,3.570565224,2.275478323,1.862944699
41455.40211,7,1,1.407468796,3.654422045,2.275822732,1.862944699
41456.40213,7,1,0.612607419,3.599056959,2.276030895,1.862944699
41457.41775,7,1,1.614808321,3.673038721,2.2764387,1.862944699
41458.43334,7,1,0.6982162,3.60844636,2.276669552,1.862944699
41459.44867,7,1,0.106540233,3.566194296,2.276741522,1.862944699
41460.46461,7,1,-1.02299023,3.483632565,2.276745212,1.863199802
41461.46462,7,1,-0.67892951,3.507753611,2.276745212,1.863398053
41462.48019,7,1,-1.56987512,3.442027807,2.276745212,1.863829303
41463.49551,7,1,-2.67845488,3.35930419,2.276745212,1.864551672
41464.51145,7,1,-3.08897972,3.326117754,2.276745212,1.865430182
41465.51147,7,1,-3.99943113,3.256021261,2.276745212,1.866529312
41466.51149,7,1,-3.99961162,3.252135992,2.276745212,1.867640324
41467.52703,7,1,-3.99961162,3.248898268,2.276745212,1.868768581
41468.52707,7,1,-3.99961162,3.246146202,2.276745212,1.869879608
41469.54268,7,1,-2.53161955,3.352504969,2.276745212,1.870600066
41470.54269,7,1,-3.99961162,3.242908478,2.276745212,1.87170787
41471.55831,7,1,-3.01691651,3.313328743,2.276745212,1.872563376
41472.57392,7,1,-3.83272862,3.251002789,2.276745212,1.873686706
41473.5895,7,1,-3.99943113,3.237080574,2.276745212,1.8747705
41474.60492,7,1,-2.92047119,3.312033653,2.276745212,1.875882304
41475.60518,7,1,-2.7485311,3.325793982,2.276745212,1.876692146
41476.62054,7,1,-2.59230423,3.336802244,2.276745212,1.877465093
41477.62072,7,1,-1.05297136,3.447693825,2.276745212,1.878155194
41478.63639,7,1,-0.64298826,3.48039484,2.276745212,1.878443351
41479.6365,7,1,-0.87615484,3.466148853,2.276745212,1.878626606
41480.65171,7,1,-0.62781709,3.48508954,2.276745212,1.878865146
41481.66756,7,1,-1.0275054,3.45773077,2.276745212,1.879057964
41482.66759,7,1,-1.0275054,3.457892656,2.276745212,1.879343397
41483.68301,7,1,-1.0275054,3.458216429,2.276745212,1.879633224
41484.69874,7,1,-1.0275054,3.458702087,2.276745212,1.87991865
41485.69878,7,1,-1.48354387,3.426163197,2.276745212,1.88021987
41486.6988,7,1,-1.49347734,3.424868107,2.276745212,1.880632267
41487.7145,7,1,-2.18250179,3.374845266,2.276745212,1.881088685
41488.73007,7,1,-2.45034528,3.353961945,2.276745212,1.881716561
41489.74565,7,1,-2.50109649,3.348619938,2.276745212,1.882410557
41490.76116,7,1,-2.076123,3.378082991,2.276745212,1.883091195
41491.76117,7,1,-2.34920406,3.358170986,2.276745212,1.883682702
41492.77688,7,1,-2.63294125,3.336640358,2.276745212,1.884362147
41493.79251,7,1,-2.19243526,3.367236614,2.276745212,1.885076323
41494.8081,7,1,-2.47093487,3.347001076,2.276745212,1.885714785
41495.80812,7,1,-3.01745844,3.30620575,2.276745212,1.886437941
41496.8237,7,1,-3.99961162,3.232871532,2.276745212,1.88735948
41497.83924,7,1,-3.95969701,3.23254776,2.276745212,1.888484514
41498.83939,7,1,-2.77435827,3.317052126,2.276745212,1.889489317
41499.85501,7,1,-2.28346229,3.352990627,2.276745212,1.890232605
41500.87062,7,1,-1.75680566,3.391681433,2.276745212,1.890832249
41501.88591,7,1,-1.24044371,3.430210352,2.276745212,1.891279565
41502.88618,7,1,-0.74900591,3.467282057,2.276745212,1.891578402
41503.90182,7,1,-1.47342968,3.416288137,2.276745212,1.891858901
41504.90185,7,1,-1.99502933,3.378244877,2.276745212,1.892316861
41505.91723,7,1,-2.30423236,3.354933262,2.276745212,1.892901153
41506.9173,7,1,-2.59754181,3.332755089,2.276745212,1.893580941
41507.93301,7,1,-2.0707047,3.369826794,2.276745212,1.894260096
41508.93304,7,1,-2.65316963,3.327412844,2.276745212,1.894894705
41509.94836,7,1,-2.11603761,3.365455866,2.276745212,1.895574576
41510.94871,7,1,-2.43553543,3.341820717,2.276745212,1.896206965
41511.96424,7,1,-1.88846982,3.381158829,2.276745212,1.896833447
41512.96426,7,1,-1.6253221,3.400747061,2.276745212,1.897328944
41513.97986,7,1,-1.14399838,3.436199903,2.276745212,1.897731109
41514.97987,7,1,-1.60997033,3.40333724,2.276745212,1.898103499
41515.97989,7,1,-1.61015093,3.403175354,2.276745212,1.89855074
41516.99495,7,1,-1.60997033,3.403175354,2.276745212,1.898921067
41517.99514,7,1,-1.60997033,3.40333724,2.276745212,1.899445137
41518.99536,7,1,-1.61015093,3.403175354,2.276745212,1.899899321
41520.01107,7,1,-1.34176552,3.422925472,2.276745212,1.900320382
41521.02676,7,1,-0.8405748,3.459673405,2.276745212,1.900665206
41522.0423,7,1,-0.82522303,3.461777925,2.276745212,1.900900273
41523.04234,7,1,0.156749606,3.534140825,2.276766305,1.901016364
41524.05739,7,1,-0.21747281,3.508886814,2.276788757,1.901030653
41525.05791,7,1,-0.46581057,3.492050648,2.276788757,1.901142263
41526.07358,7,1,-0.97747666,3.455302477,2.276788757,1.901348065
41527.08915,7,1,-0.69879651,3.475538254,2.276788757,1.901582082
41528.08918,7,1,-1.15935016,3.442837238,2.276788757,1.901816531
41529.10476,7,1,-2.20236874,3.366265297,2.276788757,1.902299811
41530.12036,7,1,-1.68600678,3.401880264,2.276788757,1.902840417
41531.12041,7,1,-1.69106388,3.401070833,2.276788757,1.903309542
41532.13601,7,1,-1.43821096,3.418878317,2.276788757,1.903746512
41533.15159,7,1,-0.7034924,3.472462416,2.276788757,1.904032618
41534.15161,7,1,-0.42011642,3.494317055,2.276788757,1.904180728
41535.15161,7,1,-0.41505936,3.495774031,2.276788757,1.904296578
41536.16725,7,1,-0.39483112,3.498040438,2.276788757,1.904410281
41537.18282,7,1,-0.1062175,3.519732952,2.276788757,1.904472184
41538.19845,7,1,-2.076123,3.376787901,2.276788757,1.904852665
41539.21409,7,1,-0.36448875,3.500144958,2.276788757,1.905122664
41540.22939,7,1,-1.06832314,3.449636459,2.276788757,1.905350697
41541.22969,7,1,-0.8710978,3.46372056,2.276788757,1.905622949
41542.24533,7,1,-0.85556537,3.465177536,2.276788757,1.905865682
41543.26089,7,1,-1.53447568,3.415640593,2.276788757,1.906239608
41544.27623,7,1,-1.11383665,3.445589304,2.276788757,1.906584615
41545.2765,7,1,-3.99961162,3.233195305,2.276788757,1.907468737
41546.2765,7,1,0.212377265,3.538511753,2.276831152,1.907772112
41547.29161,7,1,-3.99961162,3.231900215,2.276846825,1.908509391
41548.29208,7,1,-1.39703202,3.418554544,2.276846825,1.909277932
41549.29211,7,1,-2.71854997,3.322070599,2.276846825,1.909932816
41550.30773,7,1,-3.99961162,3.225748539,2.276846825,1.910969437
41551.30773,7,1,-2.85039496,3.307500839,2.276846825,1.911838605
41552.32337,7,1,-2.06113219,3.365132093,2.276846825,1.912476525
41553.33899,7,1,-2.64359713,3.321908712,2.276846825,1.913183027
41554.33905,7,1,-1.5747515,3.39993763,2.276846825,1.913683046
41555.35458,7,1,-1.09378898,3.435876131,2.276846825,1.914019749
41556.35461,7,1,0.009914267,3.517952204,2.276849011,1.914081432
41557.35461,7,1,0.172101393,3.532036304,2.276887319,1.914081432
41558.36997,7,1,0.476066798,3.556157351,2.277003088,1.914081432
41559.37014,7,1,0.795203388,3.5814116,2.277209355,1.914081432
41560.37022,7,1,0.662997425,3.573802948,2.277400693,1.914081432
41561.37022,7,1,-1.28595734,3.432638407,2.277435201,1.914363232
41562.38577,7,1,-1.28613794,3.431343555,2.277435201,1.914726008
41563.38592,7,1,-0.32385167,3.501440048,2.277435201,1.914859827
41564.40141,7,1,0.673653364,3.575259924,2.277591674,1.914873874
41565.41701,7,1,-1.0275054,3.452550411,2.277620876,1.915115478
41566.43262,7,1,-1.43279266,3.421954155,2.277620876,1.915504713
41567.44799,7,1,-1.0275054,3.450769663,2.277620876,1.915803317
41568.448,7,1,-0.2582905,3.507267952,2.277620876,1.91590343
41569.44841,7,1,-0.99752426,3.453683615,2.277620876,1.916159193
41570.46388,7,1,-1.16476846,3.44105649,2.277620876,1.916483037
41571.47952,7,1,-1.16476846,3.440570831,2.277620876,1.916811657
41572.49479,7,1,-0.23842348,3.508563042,2.277620876,1.916899945
41573.49512,7,1,0.014790718,3.527989149,2.277624794,1.916903534
41574.5107,7,1,0.020028386,3.529608011,2.277630446,1.916903534
41575.51071,7,1,0.521580338,3.567003727,2.277769913,1.916903534
41576.52635,7,1,0.804956317,3.589020252,2.277992716,1.916903534
41577.54198,7,1,0.800441086,3.590477228,2.278218565,1.916903534
41578.55755,7,1,0.906278133,3.599542618,2.278476708,1.916903534
41579.57317,7,1,0.784908652,3.592581511,2.278732099,1.916903534
41580.57319,7,1,0.886049867,3.600352049,2.278950363,1.916903534
41581.57319,7,1,1.523961782,3.646165848,2.279199268,1.916903534
41582.58872,7,1,1.169967651,3.624311209,2.27962536,1.916903534
41583.58875,7,1,1.423001289,3.64309001,2.279952007,1.916903534
41584.60418,7,1,1.002723455,3.615245581,2.280348832,1.916903534
41585.6043,7,1,0.860583961,3.605532408,2.280625215,1.916903534
41586.60447,7,1,0.56185621,3.584649324,2.28085976,1.916903534
41587.61983,7,1,0.471009761,3.578335762,2.281016877,1.916903534
41588.61992,7,1,-0.33396581,3.5215137,2.281139816,1.916907872
41589.62002,7,1,0.142120257,3.553405285,2.281142286,1.916993804
41590.63581,7,1,0.531694472,3.5814116,2.281191689,1.916993804
41591.65094,7,1,0.901401639,3.608770132,2.281346614,1.916993804
41592.65115,7,1,1.579770088,3.658631086,2.281617042,1.916993804
41593.66684,7,1,1.786928892,3.675467014,2.282069482,1.916993804
41594.66685,7,1,0.597436249,3.592905283,2.282529768,1.916993804
41595.66686,7,1,0.37998268,3.5767169,2.282689581,1.916993804
41596.68248,7,1,0.162167892,3.560690165,2.282789659,1.916993804
41597.69777,7,1,0.526637435,3.586268187,2.282848112,1.916993804
41598.69781,7,1,0.480943263,3.583516121,2.282992679,1.916993804
41599.71377,7,1,0.855888128,3.61055088,2.283145902,1.916993804
41600.72935,7,1,0.384497911,3.577850103,2.283365868,1.916993804
41601.74493,7,1,-1.92E-05,3.550329447,2.283453479,1.916993805
41602.76053,7,1,-1.92E-05,3.549520016,2.283453479,1.91699381
41603.76057,7,1,-1.92E-05,3.54935813,2.283453479,1.916993815
41604.77616,7,1,-0.00038046,3.548872471,2.283453479,1.916993825
41605.79181,7,1,-1.92E-05,3.549034357,2.283453479,1.916993838
41606.80739,7,1,-1.92E-05,3.548872471,2.283453479,1.916993847
41607.8074,7,1,-1.92E-05,3.548872471,2.283453479,1.916993862
41608.80745,7,1,-1.92E-05,3.548710585,2.283453479,1.91699387
41609.82299,7,1,-1.92E-05,3.548710585,2.283453479,1.916993878
41610.82304,7,1,-1.92E-05,3.548548698,2.283453479,1.916993889
41611.83859,7,1,-1.92E-05,3.548872471,2.283453479,1.916993896
41612.83861,7,1,-1.92E-05,3.548710585,2.283453479,1.916993901
41613.83865,7,1,-1.92E-05,3.548710585,2.283453479,1.916993906
41614.8542,7,1,-1.92E-05,3.548710585,2.283453479,1.916993913
41615.85421,7,1,-1.92E-05,3.548548698,2.283453479,1.916993919
41616.85421,7,1,-1.92E-05,3.548710585,2.283453479,1.916993924
41617.85435,7,1,-1.92E-05,3.548710585,2.283453479,1.91699393
41618.86984,7,1,-0.33396581,3.524589539,2.283453479,1.917023648
41619.86985,7,1,-1.06290483,3.471652985,2.283453479,1.917184431
41620.88543,7,1,-1.67101622,3.426163197,2.283453479,1.917543674
41621.90104,7,1,-2.02501035,3.398318768,2.283453479,1.918049648
41622.90106,7,1,-2.46045947,3.364484549,2.283453479,1.918655617
41623.91665,7,1,-2.824929,3.335345268,2.283453479,1.919385296
41624.93225,7,1,-2.78447247,3.335183382,2.283453479,1.920177855
41625.93226,7,1,-3.07850432,3.311547995,2.283453479,1.920982562
41626.94762,7,1,-1.69106388,3.409488916,2.283453479,1.921697378
41627.96351,7,1,-2.17690277,3.374521494,2.283453479,1.922228359
41628.97915,7,1,-2.10140824,3.378730536,2.283453479,1.922833705
41629.99445,7,1,-2.36907125,3.358332872,2.283453479,1.923452283
41630.99446,7,1,-3.14912248,3.299406528,2.283453479,1.92421692
41632.01039,7,1,-1.62568331,3.40803194,2.283453479,1.924917163
41633.02596,7,1,-1.68113041,3.404470444,2.283453479,1.925382817
41634.02598,7,1,-1.31142318,3.431181669,2.283453479,1.925801646
41635.04161,7,1,-1.60021746,3.410298347,2.283453479,1.926214204
41636.04163,7,1,-1.76204336,3.397994995,2.283453479,1.92668009
41637.05726,7,1,-1.98473454,3.381158829,2.283453479,1.927207644
41638.07281,7,1,-0.79470009,3.467120171,2.283453479,1.927594533
41639.08846,7,1,-1.07825661,3.447531939,2.283453479,1.927861197
41640.10405,7,1,-0.43041116,3.4949646,2.283453479,1.928068368
41641.10407,7,1,-0.05095106,3.523780107,2.283453479,1.928131062
41642.11966,7,1,-0.90107894,3.463073015,2.283453479,1.928280094
41643.13533,7,1,-1.89334631,3.390224457,2.283453479,1.928695796
41644.15089,7,1,-1.48336327,3.418554544,2.283453479,1.92916317
41645.1509,7,1,-0.65797883,3.478614092,2.283453479,1.929440892
41646.16649,7,1,-0.65779823,3.479261637,2.283453479,1.929626492
41647.16651,7,1,-0.65797883,3.479585409,2.283453479,1.929809247
41648.18163,7,1,-0.65797883,3.480071068,2.283453479,1.929991922
41649.18202,7,1,-0.65779823,3.48039484,2.283453479,1.930177593
41650.18209,7,1,-0.77970952,3.471652985,2.283453479,1.930381785
41651.19772,7,1,-1.14941669,3.4444561,2.283453479,1.930668346
41652.21335,7,1,-0.79451942,3.470034122,2.283453479,1.930928702
41653.22896,7,1,-0.48098174,3.493183851,2.283453479,1.931095036
41654.24457,7,1,0.050370745,3.532360077,2.283463097,1.931137737
41655.26024,7,1,0.521760941,3.567975044,2.283569356,1.931137737
41656.27582,7,1,0.607369781,3.575745583,2.283733469,1.931137737
41657.29144,7,1,0.228090271,3.549681902,2.283828229,1.931137737
41658.30705,7,1,1.529560685,3.645032644,2.284166499,1.931137737
41659.3227,7,1,1.665920734,3.657659769,2.284627347,1.931137737
41660.33829,7,1,2.014857769,3.685180187,2.285173018,1.931137737
41661.33831,7,1,1.473210573,3.647946596,2.285616326,1.931137737
41662.33835,7,1,1.362135887,3.641309261,2.286001199,1.931137737
41663.35391,7,1,1.230291128,3.633053064,2.28635597,1.931137737
41664.35393,7,1,1.063408136,3.621882915,2.286661119,1.931137737
41665.36956,7,1,0.622721553,3.590477228,2.286862636,1.931137737
41666.38516,7,1,-1.92E-05,3.545310974,2.28689372,1.931137742
41667.38522,7,1,-1.92E-05,3.544825315,2.28689372,1.931137751
41668.40078,7,1,-1.92E-05,3.544339657,2.28689372,1.931137758
41669.41636,7,1,-1.92E-05,3.544501543,2.28689372,1.931137764
41670.43195,7,1,-1.92E-05,3.544339657,2.28689372,1.931137774
41671.432,7,1,-1.92E-05,3.544177771,2.28689372,1.93113778
41672.44734,7,1,-1.92E-05,3.544177771,2.28689372,1.931137787
41673.46322,7,1,-1.92E-05,3.544015884,2.28689372,1.931137797
41674.46323,7,1,-1.92E-05,3.544339657,2.28689372,1.931137804
41675.47881,7,1,-0.83551776,3.48298502,2.28689372,1.931353508
41676.47885,7,1,-1.06832314,3.464853764,2.28689372,1.931644713
41677.49413,7,1,-1.70641565,3.416935682,2.28689372,1.932103498
41678.50964,7,1,-2.32337689,3.369664907,2.28689372,1.932762157
41679.51003,7,1,-2.73859763,3.336640358,2.28689372,1.933518761
41680.52565,7,1,-3.22479796,3.297787666,2.28689372,1.934421225
41681.52569,7,1,-3.99961162,3.236756802,2.28689372,1.935523818
41682.54131,7,1,-3.56416273,3.265248775,2.28689372,1.936531273
41683.55687,7,1,-1.17975903,3.4397614,2.28689372,1.936874377
41684.55689,7,1,-2.84046125,3.317214012,2.28689372,1.937656219
41685.57252,7,1,-1.86860287,3.38536787,2.28689372,1.938348124
41686.5881,7,1,-0.66339713,3.472300529,2.28689372,1.938862146
41687.6038,7,1,-0.31933644,3.499983072,2.28689372,1.939045543
41688.61882,7,1,-0.31915584,3.501440048,2.28689372,1.939107875
41689.61936,7,1,0.075836651,3.532036304,2.286897328,1.939150101
41690.63512,7,1,0.141939655,3.538026094,2.286920308,1.939150101
41691.65038,7,1,0.374383777,3.555995464,2.286965913,1.939150101
41692.65055,7,1,1.772299647,3.65717411,2.287103336,1.939150101
41693.6662,7,1,1.812575459,3.66445899,2.287604681,1.939150101
41694.68182,7,1,1.534256577,3.647460938,2.288105768,1.939150101
41695.69697,7,1,1.534075975,3.648432255,2.288372108,1.939150101
41696.69715,7,1,0.896164,3.604722977,2.288865017,1.939150101
41697.71314,7,1,-1.92E-05,3.541263819,2.289080855,1.939150102
41698.72865,7,1,-0.00019985,3.540130615,2.289080855,1.939150113
41699.74422,7,1,-1.92E-05,3.539968729,2.289080855,1.939150122
41700.74422,7,1,-0.00019985,3.539968729,2.289080855,1.939150133
41701.74423,7,1,-1.92E-05,3.540130615,2.289080855,1.939150139
41702.74432,7,1,-1.92E-05,3.540130615,2.289080855,1.939150152
41703.75987,7,1,-1.92E-05,3.540292501,2.289080855,1.939150161
41704.75988,7,1,-1.92E-05,3.540454388,2.289080855,1.939150167
41705.77548,7,1,-1.92E-05,3.540454388,2.289080855,1.939150173
41706.77548,7,1,-1.92E-05,3.54077816,2.289080855,1.939150178
41707.77549,7,1,-1.92E-05,3.54077816,2.289080855,1.93915019
