t [s],tt [s],Step_Index,Cycle_Index,I [A],V [V],cap_charge [Ahr],cap_discharge [Ahr]
22480.69543,140.4399415,7,1,-0.83407289,3.360113621,2.098459689,1.942646527
22481.69831,141.4428283,7,1,-0.83407289,3.359951735,2.098459689,1.942878902
22482.7012,142.445712,7,1,-0.83425349,3.359627962,2.098459689,1.943111276
22483.70412,143.4486312,7,1,-0.08436377,3.422116041,2.098459689,1.943257727
22484.70703,144.4515471,7,1,-0.08436377,3.424706221,2.098459689,1.94328123
22485.71001,145.4545254,7,1,-0.08436377,3.426163197,2.098459689,1.943304721
22486.71287,146.4573841,7,1,-0.08418316,3.427134514,2.098459689,1.943328221
22487.71582,147.4603401,7,1,-0.08436377,3.428105831,2.098459689,1.943351713
22488.71872,148.4632375,7,1,-0.08418316,3.42859149,2.098459689,1.943375204
22489.72168,149.466196,7,1,-0.08454438,3.429239035,2.098459689,1.943398702
22490.72455,150.4690625,7,1,-0.08418316,3.430048466,2.098459689,1.9434222
22491.72755,151.4720662,7,1,-0.08454438,3.430372238,2.098459689,1.943445691
22492.73038,152.4748978,7,1,-0.08436377,3.430696011,2.098459689,1.943469184
22493.73336,153.4778786,7,1,-0.08436377,3.431181669,2.098459689,1.943492687
22494.73627,154.480782,7,1,-0.08418316,3.431667089,2.098459689,1.943516182
22495.73919,155.4837045,7,1,-0.08418316,3.432152748,2.098459689,1.943539671
22496.7485,156.4930108,7,1,-0.08436377,3.432314634,2.098459689,1.943563321
22497.74985,157.494368,7,1,-0.08418316,3.432638407,2.098459689,1.943586783
22498.75281,158.49733,7,1,-0.08418316,3.432962179,2.098459689,1.943610269
22499.75573,159.5002433,7,1,-0.08418316,3.432962179,2.098459689,1.943633763
22500.75864,160.50316,7,1,-0.08418316,3.433447838,2.098459689,1.943657261
22501.76154,161.5060585,7,1,-0.08454438,3.433609724,2.098459689,1.943680757
22502.76451,162.5090217,7,1,-0.08418316,3.43377161,2.098459689,1.94370426
22503.76741,163.5119238,7,1,-0.08436377,3.433933496,2.098459689,1.94372775
22504.77032,164.5148307,7,1,-0.08418316,3.434257269,2.098459689,1.943751252
22505.77321,165.5177225,7,1,-0.66664809,3.386339188,2.098459689,1.943851752
22506.77614,166.5206576,7,1,-0.66664809,3.384558439,2.098459689,1.944037501
22507.77907,167.5235812,7,1,-0.66682869,3.38326335,2.098459689,1.944223244
22508.78197,168.5264861,7,1,-0.66664809,3.382615805,2.098459689,1.944408987
22509.78489,169.5294027,7,1,-0.66664809,3.381806374,2.098459689,1.944594725
22510.78785,170.5323623,7,1,-0.66664809,3.381320715,2.098459689,1.944780472
22511.79073,171.5352447,7,1,-0.66664809,3.38067317,2.098459689,1.944966205
22512.79365,172.5381665,7,1,-0.66682869,3.380025625,2.098459689,1.945151947
22513.79656,173.5410762,7,1,-0.66664809,3.379701853,2.098459689,1.94533768
22514.79948,174.544,7,1,-0.66664809,3.37937808,2.098459689,1.945523431
22515.8024,175.5469139,7,1,-1.66668165,3.294064283,2.098459689,1.94585203
22516.80535,176.5498621,7,1,-1.66704285,3.289369583,2.098459689,1.946316452
22517.80824,177.5527524,7,1,-1.66704285,3.286455631,2.098459689,1.946780849
22518.81118,178.5556914,7,1,-1.66722345,3.283865452,2.098459689,1.947245266
22519.81407,179.5585901,7,1,-1.66704285,3.281760931,2.098459689,1.94770967
22520.81699,180.5615093,7,1,-1.38926578,3.304263115,2.098459689,1.948135384
22521.81991,181.5644277,7,1,-1.38944638,3.303939342,2.098459689,1.948522392
22522.82287,182.5673888,7,1,-1.38926578,3.302968025,2.098459689,1.948909409
22523.82575,183.5702646,7,1,-1.38926578,3.30232048,2.098459689,1.9492964
22524.82867,184.5731882,7,1,-1.38908517,3.301511049,2.098459689,1.949683409
22525.83159,185.5761022,7,1,-1.38908517,3.300377846,2.098459689,1.950070402
22526.83508,186.5795905,7,1,-1.38926578,3.299568415,2.098459689,1.950457629
22527.84328,187.5877908,7,1,-1.38908517,3.298758984,2.098459689,1.950846677
22528.84633,188.5908507,7,1,-1.38926578,3.297949553,2.098459689,1.951233733
22529.84916,189.5936788,7,1,-1.38908517,3.297140121,2.098459689,1.951620706
22530.85207,190.5965829,7,1,-0.55611521,3.369826794,2.098459689,1.951879934
22531.85499,191.5995035,7,1,-0.55629581,3.372578859,2.098459689,1.952034908
22532.85789,192.6024044,7,1,-0.55647641,3.373873949,2.098459689,1.952189879
22533.86081,193.6053275,7,1,-0.55647641,3.375007153,2.098459689,1.95234486
22534.86374,194.6082568,7,1,-0.55629581,3.375654697,2.098459689,1.952499837
22535.86665,195.6111683,7,1,-0.55611521,3.376140356,2.098459689,1.952654808
22536.86961,196.6141221,7,1,-0.55629581,3.376787901,2.098459689,1.95280979
22537.87247,197.616988,7,1,-0.55647641,3.376787901,2.098459689,1.95296476
22538.87542,198.6199405,7,1,-0.55629581,3.377435446,2.098459689,1.953119734
22539.87837,199.6228907,7,1,-0.55629581,3.377759218,2.098459689,1.953274719
22540.88134,200.6258579,7,1,-1.33291566,3.310576677,2.098459689,1.95355902
22541.88422,201.6287386,7,1,-1.33309627,3.307177067,2.098459689,1.953930358
22542.88712,202.6316388,7,1,-1.33291566,3.305396318,2.098459689,1.9543017
22543.89002,203.6345348,7,1,-1.33291566,3.303939342,2.098459689,1.954673027
22544.89295,204.6374608,7,1,-1.33309627,3.302482367,2.098459689,1.955044379
22545.89582,205.6403371,7,1,-1.33291566,3.301349163,2.098459689,1.955415706
22546.89879,206.6433079,7,1,-1.33327687,3.300377846,2.098459689,1.955787083
22547.90169,207.6462063,7,1,-1.33309627,3.299244642,2.098459689,1.95615843
22548.90463,208.6491486,7,1,-1.33291566,3.298435211,2.098459689,1.956529786
22549.9075,209.6520148,7,1,-1.33309627,3.29762578,2.098459689,1.956901123
22550.91046,210.6549741,7,1,-1.1114887,3.316728354,2.098459689,1.957234598
22551.91339,211.6579104,7,1,-1.1114887,3.317052126,2.098459689,1.957544233
22552.91625,212.6607677,7,1,-1.1114887,3.316728354,2.098459689,1.957853836
22553.91918,213.663693,7,1,-1.1113081,3.316728354,2.098459689,1.958163456
22554.9221,214.666614,7,1,-1.1114887,3.316404581,2.098459689,1.958473082
22555.92501,215.6695231,7,1,-1.1114887,3.316080809,2.098459689,1.958782707
22556.93534,216.6798524,7,1,-1.1114887,3.315918922,2.098459689,1.95909463
22557.93671,217.6812217,7,1,-1.1113081,3.31559515,2.098459689,1.959403766
22558.93966,218.6841719,7,1,-1.1113081,3.314785719,2.098459689,1.959713392
22559.94255,219.6870668,7,1,-1.1113081,3.314785719,2.098459689,1.960022995
22560.9455,220.690012,7,1,-1.1113081,3.314461946,2.098459689,1.960332612
22561.94838,221.6928943,7,1,-1.1114887,3.314138174,2.098459689,1.960642208
22562.95135,222.695863,7,1,-1.1113081,3.313652515,2.098459689,1.96095183
22563.95422,223.6987364,7,1,-1.1113081,3.313490629,2.098459689,1.961261431
22564.95725,224.7017685,7,1,-1.1113081,3.313004971,2.098459689,1.96157109
22565.96008,225.7045911,7,1,-1.1113081,3.312843084,2.098459689,1.961880671
22566.963,226.707515,7,1,-1.1113081,3.312357426,2.098459689,1.962190287
22567.96592,227.7104392,7,1,-1.1114887,3.311871767,2.098459689,1.9624999
22568.96885,228.7133653,7,1,-1.1114887,3.311547995,2.098459689,1.962809514
22569.97177,229.7162813,7,1,-1.1113081,3.311224222,2.098459689,1.963119123
22570.97467,230.7191861,7,1,-1.1113081,3.31090045,2.098459689,1.963428733
22571.97761,231.7221296,7,1,-1.1113081,3.310576677,2.098459689,1.963738369
22572.98054,232.7250598,7,1,-1.1113081,3.310252905,2.098459689,1.964047985
22573.98341,233.727924,7,1,-1.1113081,3.309767246,2.098459689,1.964357584
22574.98637,234.730884,7,1,-1.1113081,3.309443474,2.098459689,1.964667201
22575.98924,235.7337547,7,1,-1.1114887,3.308957815,2.098459689,1.964976809
22576.9922,236.7367161,7,1,-1.1113081,3.308634043,2.098459689,1.965286436
22577.99508,237.739595,7,1,-1.1113081,3.308472157,2.098459689,1.965596024
22578.998,238.7425153,7,1,-1.1116693,3.307824612,2.098459689,1.965905654
22580.00092,239.7454307,7,1,-1.1113081,3.307500839,2.098459689,1.966215284
22581.00383,240.7483495,7,1,-0.66664809,3.348134279,2.098459689,1.966434765
22582.00676,241.7512707,7,1,-0.66682869,3.349753141,2.098459689,1.966620515
22583.00968,242.7541976,7,1,-0.66682869,3.350724459,2.098459689,1.966806268
22584.01259,243.7571072,7,1,-0.66664809,3.351533651,2.098459689,1.966992005
22585.01551,244.7600246,7,1,-0.66664809,3.352181196,2.098459689,1.967177747
22586.01843,245.7629422,7,1,-0.2777963,3.387472391,2.098459689,1.967285989
22587.02192,246.766435,7,1,-0.2777963,3.389415026,2.098459689,1.967363401
22588.03012,247.7746342,7,1,-0.2777963,3.390710115,2.098459689,1.96744117
22589.03305,248.7775671,7,1,-0.2776157,3.391843319,2.098459689,1.967518534
22590.03597,249.7804845,7,1,-0.27743509,3.392814636,2.098459689,1.967595887
22591.03892,250.7834327,7,1,-0.66664809,3.359142303,2.098459689,1.967753501
22592.0418,251.7863163,7,1,-0.66682869,3.358170986,2.098459689,1.967939229
22593.04473,252.7892467,7,1,-0.66664809,3.357685328,2.098459689,1.968124974
22594.04766,253.7921735,7,1,-0.66664809,3.357523441,2.098459689,1.968310712
22595.0506,254.795119,7,1,-0.66664809,3.357199669,2.098459689,1.968496448
22596.05347,255.7979903,7,1,-0.05618873,3.411269665,2.098459689,1.96855193
22597.05642,256.8009314,7,1,-0.05618873,3.413536072,2.098459689,1.968567586
22598.05934,257.8038537,7,1,-0.05618873,3.414993048,2.098459689,1.968583248
22599.06226,258.8067755,7,1,-0.05600812,3.416126251,2.098459689,1.968598895
22600.06517,259.8096869,7,1,-0.05618873,3.417097569,2.098459689,1.968614544
22601.06812,260.812636,7,1,-0.05618873,3.417907,2.098459689,1.968630197
22602.07099,261.8155034,7,1,-0.05618873,3.418554544,2.098459689,1.968645849
22603.07391,262.8184275,7,1,-0.05636934,3.419363976,2.098459689,1.968661515
22604.07685,263.8213683,7,1,-0.05618873,3.42001152,2.098459689,1.968677179
22605.0798,264.82432,7,1,-0.05618873,3.420659065,2.098459689,1.968692839
22606.08272,265.8272341,7,1,-0.05636934,3.421144724,2.098459689,1.968708491
22607.08567,266.8301828,7,1,-0.05636934,3.421630383,2.098459689,1.968724148
22608.08851,267.8330256,7,1,-0.05618873,3.422116041,2.098459689,1.968739798
22609.09143,268.835947,7,1,-0.05618873,3.4226017,2.098459689,1.968755469
22610.09435,269.8388658,7,1,-0.05636934,3.423087358,2.098459689,1.96877114
22611.0973,270.8418145,7,1,-0.05600812,3.423411131,2.098459689,1.968786786
22612.10019,271.8447099,7,1,-0.05636934,3.423734903,2.098459689,1.968802433
22613.10312,272.8476395,7,1,-0.05618873,3.424058676,2.098459689,1.968818081
22614.10603,273.8505419,7,1,-0.05618873,3.424382448,2.098459689,1.968833751
22615.10894,274.8534573,7,1,-0.05636934,3.424868107,2.098459689,1.968849415
22616.11185,275.8563687,7,1,-0.05618873,3.425191879,2.098459689,1.968865081
22617.12122,276.8657316,7,1,-0.05600812,3.425677538,2.098459689,1.968880834
22618.12453,277.8690412,7,1,-0.05600812,3.425839424,2.098459689,1.968896497
22619.12744,278.8719583,7,1,-0.05636934,3.42600131,2.098459689,1.96891216
22620.13041,279.8749257,7,1,-0.05582751,3.426325083,2.098459689,1.968927817
22621.13332,280.877835,7,1,-0.05618873,3.426486969,2.098459689,1.968943475
22622.13625,281.8807705,7,1,-0.05618873,3.426810741,2.098459689,1.968959127
22623.13923,282.8837466,7,1,-0.05600812,3.426972628,2.098459689,1.968974784
22624.14211,283.8866305,7,1,-0.05600812,3.4272964,2.098459689,1.968990446
22625.14497,284.8894904,7,1,-0.05636934,3.427458286,2.098459689,1.9690061
22626.14792,285.8924316,7,1,-0.05618873,3.427620173,2.098459689,1.969021754
22627.1508,286.8953123,7,1,-0.05618873,3.427782059,2.098459689,1.969037412
22628.15374,287.8982553,7,1,-0.05618873,3.428105831,2.098459689,1.969053071
22629.15665,288.9011659,7,1,-0.05618873,3.428429604,2.098459689,1.969068724
22630.15955,289.9040663,7,1,-0.05600812,3.428267717,2.098459689,1.969084371
22631.16246,290.9069786,7,1,-0.05618873,3.42859149,2.098459689,1.969100033
22632.16542,291.9099389,7,1,-0.05618873,3.42859149,2.098459689,1.969115689
22633.16831,292.9128274,7,1,-0.05636934,3.428753376,2.098459689,1.969131345
22634.17122,293.9157404,7,1,-0.05618873,3.429077148,2.098459689,1.969147003
22635.17416,294.9186768,7,1,-0.05618873,3.429077148,2.098459689,1.969162661
22636.17711,295.9216276,7,1,-0.05600812,3.429400921,2.098459689,1.969178324
22637.17998,296.9244989,7,1,-0.05636934,3.429400921,2.098459689,1.969193977
22638.1829,297.9274146,7,1,-0.05618873,3.429724693,2.098459689,1.969209633
22639.18583,298.9303431,7,1,-0.05618873,3.429724693,2.098459689,1.969225303
22640.18877,299.9332889,7,1,-0.05618873,3.429724693,2.098459689,1.969240961
22641.19177,300.9362853,7,1,-0.05618873,3.430048466,2.098459689,1.969256629
22642.19462,301.9391357,7,1,-0.05636934,3.430048466,2.098459689,1.969272297
22643.19749,302.9420048,7,1,-0.05636934,3.430048466,2.098459689,1.96928796
22644.20044,303.944952,7,1,-0.05636934,3.430534124,2.098459689,1.969303629
22645.20333,304.9478492,7,1,-0.05618873,3.430372238,2.098459689,1.969319288
22646.2063,305.950811,7,1,-0.05636934,3.430372238,2.098459689,1.969334952
22647.20881,306.953329,7,1,-0.05636934,3.430534124,2.098459689,1.969350601
22648.21892,307.9634376,7,1,-0.05618873,3.430857897,2.098459689,1.969366376
22649.22187,308.9663859,7,1,-0.05618873,3.430857897,2.098459689,1.969382041
22650.22479,309.9693102,7,1,-0.05618873,3.431019783,2.098459689,1.969397698
22651.22772,310.9722335,7,1,-0.05600812,3.431181669,2.098459689,1.969413354
22652.2306,311.9751171,7,1,-0.05618873,3.431181669,2.098459689,1.969429016
22653.23359,312.9781016,7,1,-0.05600812,3.431343555,2.098459689,1.969444666
22654.23646,313.9809762,7,1,-0.05618873,3.431181669,2.098459689,1.96946032
22655.23938,314.9838976,7,1,-0.05636934,3.431343555,2.098459689,1.969475981
22656.24228,315.9867916,7,1,-0.05636934,3.431343555,2.098459689,1.969491644
22657.24523,316.9897421,7,1,-0.05654995,3.431343555,2.098459689,1.969507303
22658.24811,317.9926247,7,1,-0.05636934,3.431667089,2.098459689,1.969522958
22659.25108,318.9955942,7,1,-0.05636934,3.431667089,2.098459689,1.969538623
22660.25395,319.9984657,7,1,-0.05618873,3.431828976,2.098459689,1.969554284
22661.2569,321.00142,7,1,-0.05618873,3.431828976,2.098459689,1.969569952
22662.25978,322.0043004,7,1,-0.05618873,3.431828976,2.098459689,1.969585611
22663.26274,323.0072594,7,1,-0.05636934,3.432152748,2.098459689,1.96960127
22664.26564,324.0101557,7,1,-0.05618873,3.432152748,2.098459689,1.969616924
22665.26858,325.0130958,7,1,-0.05618873,3.432152748,2.098459689,1.969632587
22666.27146,326.0159749,7,1,-0.33342397,3.40803194,2.098459689,1.969722998
22667.27438,327.0188931,7,1,-0.33342397,3.407546282,2.098459689,1.969815865
22668.27732,328.0218369,7,1,-0.33324337,3.407222509,2.098459689,1.969908748
22669.28022,329.0247387,7,1,-0.33342397,3.406574965,2.098459689,1.97000162
22670.28316,330.0276724,7,1,-0.33342397,3.406413078,2.098459689,1.970094489
22671.28609,331.0306025,7,1,-0.33324337,3.40592742,2.098459689,1.970187364
22672.28898,332.0334931,7,1,-0.33360457,3.405441761,2.098459689,1.970280233
22673.29194,333.0364603,7,1,-0.33342397,3.405279875,2.098459689,1.970373102
22674.29481,334.039325,7,1,-0.33324337,3.405117989,2.098459689,1.970465966
22675.29776,335.042279,7,1,-1.00005281,3.355580807,2.098459689,1.970560018
22676.30067,336.0451854,7,1,-1.00023341,3.3455441,2.098459689,1.970838665
22677.30368,337.0481971,7,1,-1.00023341,3.34295392,2.098459689,1.971117332
22678.31333,338.0578411,7,1,-1.00023341,3.341173172,2.098459689,1.971397847
22679.31624,339.060757,7,1,-1.00023341,3.33955431,2.098459689,1.971676491
22680.31918,340.0637005,7,1,-1.00023341,3.337935448,2.098459689,1.971955157
22681.32208,341.0665911,7,1,-1.00023341,3.336640358,2.098459689,1.972233804
22682.32506,342.069578,7,1,-1.00005281,3.335507154,2.098459689,1.972512478
22683.32792,343.0724367,7,1,-1.00023341,3.334212065,2.098459689,1.97279111
22684.33084,344.0753537,7,1,-1.00023341,3.333240747,2.098459689,1.973069762
22685.33375,345.0782668,7,1,-1.00023341,3.33226943,2.098459689,1.973348416
22686.33688,346.0813999,7,1,-1.00023341,3.331136227,2.098459689,1.973627117
22687.3397,347.0842127,7,1,-1.00023341,3.330488682,2.098459689,1.973905727
22688.34262,348.0871323,7,1,-1.00005281,3.329679251,2.098459689,1.974184392
22689.34547,349.08999,7,1,-1.00041401,3.328546047,2.098459689,1.974463017
22690.34839,350.0929034,7,1,-1.00005281,3.328060389,2.098459689,1.974741669
22691.35134,351.0958606,7,1,-1.00023341,3.327250957,2.098459689,1.975020323
22692.35422,352.0987353,7,1,-1.00023341,3.326603413,2.098459689,1.975298961
22693.35719,353.1017086,7,1,-1.00023341,3.325632095,2.098459689,1.975577626
22694.36002,354.1045389,7,1,-1.00005281,3.32498455,2.098459689,1.975856257
22695.36296,355.1074766,7,1,-1.00023341,3.324498892,2.098459689,1.97613491
22696.3659,356.1104117,7,1,-1.00023341,3.323689461,2.098459689,1.976413556
22697.36878,357.1132934,7,1,-1.00041401,3.323041916,2.098459689,1.976692196
22698.37176,358.1162801,7,1,-1.00041401,3.322556257,2.098459689,1.976970864
22699.37465,359.1191661,7,1,-1.00041401,3.321746826,2.098459689,1.977249503
22700.37759,360.1221042,7,1,-1.00005281,3.321423054,2.098459689,1.977528155
22701.38048,361.1249923,7,1,-1.00023341,3.320775509,2.098459689,1.977806795
22702.38339,362.1279049,7,1,-1.00005281,3.32028985,2.098459689,1.978085436
22703.38633,363.1308429,7,1,-1.00023341,3.319480419,2.098459689,1.978364088
22704.38921,364.1337291,7,1,-1.00005281,3.319156647,2.098459689,1.978642726
22705.39215,365.1366671,7,1,-1.00023341,3.318509102,2.098459689,1.978921372
22706.3951,366.1396119,7,1,-1.00005281,3.318023443,2.098459689,1.979200027
22707.39816,367.1426733,7,1,-1.00005281,3.317375898,2.098459689,1.979478704
22708.40677,368.1512895,7,1,-1.00023341,3.31689024,2.098459689,1.979758939
22709.40966,369.1541764,7,1,-1.00005281,3.316566467,2.098459689,1.980037577
22710.41262,370.1571375,7,1,-0.66664809,3.343925238,2.098459689,1.980305056
22711.41552,371.1600332,7,1,-0.66646749,3.347324848,2.098459689,1.980490794
22712.41844,372.1629585,7,1,-0.66646749,3.348296165,2.098459689,1.980676525
22713.42134,373.1658559,7,1,-0.66682869,3.348619938,2.098459689,1.980862264
22714.42428,374.168798,7,1,-0.66682869,3.349105597,2.098459689,1.981048007
22715.42718,375.1716925,7,1,-0.66700929,3.349267483,2.098459689,1.981233752
22716.43009,376.1746083,7,1,-0.66682869,3.349591255,2.098459689,1.981419488
22717.43303,377.1775435,7,1,-0.66664809,3.349591255,2.098459689,1.981605219
22718.43596,378.1804725,7,1,-0.66664809,3.349915028,2.098459689,1.981790959
22719.43885,379.1833662,7,1,-0.66664809,3.350076914,2.098459689,1.981976695
22720.44181,380.1863261,7,1,-0.66664809,3.349915028,2.098459689,1.982162443
22721.44468,381.1891996,7,1,-0.66682869,3.349915028,2.098459689,1.982348173
22722.44764,382.1921521,7,1,-0.66682869,3.350076914,2.098459689,1.98253391
22723.45053,383.1950409,7,1,-0.66664809,3.349915028,2.098459689,1.982719644
22724.45348,384.1979978,7,1,-0.66682869,3.349915028,2.098459689,1.982905394
22725.45636,385.20088,7,1,-0.16726343,3.392005205,2.098459689,1.983069118
22726.45932,386.2038373,7,1,-0.16726343,3.396376133,2.098459689,1.983115734
22727.4622,387.2067155,7,1,-0.16726343,3.397833109,2.098459689,1.983162344
22728.46518,388.2096968,7,1,-0.16726343,3.399290085,2.098459689,1.98320896
22729.46804,389.2125546,7,1,-0.16744404,3.400099516,2.098459689,1.983255579
22730.47099,390.2155063,7,1,-0.16708283,3.401070833,2.098459689,1.983302199
22731.47393,391.2184414,7,1,-0.16744404,3.401880264,2.098459689,1.983348823
22732.47681,392.2213288,7,1,-0.16708283,3.402527809,2.098459689,1.983395449
22733.47971,393.2242295,7,1,-0.16726343,3.403013468,2.098459689,1.983442074
22734.48266,394.2271794,7,1,-0.16726343,3.403661013,2.098459689,1.983488698
22735.48555,395.23007,7,1,0.221588343,3.436523676,2.09847151,1.983525879
22736.48856,396.2330764,7,1,0.221768945,3.439275742,2.098533285,1.983525879
22737.49139,397.2359024,7,1,0.221768945,3.44105649,2.098595051,1.983525879
22738.50017,398.2446904,7,1,0.221768945,3.442189693,2.098657182,1.983525879
22739.50308,399.2475998,7,1,0.221768945,3.443322897,2.098718944,1.983525879
22740.50607,400.2505845,7,1,0.221588343,3.444294214,2.098780704,1.983525879
22741.50893,401.2534484,7,1,0.221407726,3.445103645,2.09884246,1.983525879
22742.51187,402.256388,7,1,0.221768945,3.445913076,2.098904225,1.983525879
22743.51476,403.2592789,7,1,0.221768945,3.446722507,2.098965993,1.983525879
22744.51771,404.2622272,7,1,0.221768945,3.447370052,2.099027758,1.983525879
22745.52059,405.2651079,7,1,0.221768945,3.448179483,2.09908952,1.983525879
22746.52356,406.2680725,7,1,0.221768945,3.448665142,2.099151293,1.983525879
22747.52644,407.2709569,7,1,0.221768945,3.449312687,2.099213055,1.983525879
22748.52939,408.2739082,7,1,0.221768945,3.449798346,2.099274833,1.983525879
22749.53229,409.2768025,7,1,0.221768945,3.450284004,2.0993366,1.983525879
22750.53523,410.2797427,7,1,-0.2776157,3.409488916,2.099383509,1.983543608
22751.53812,411.2826337,7,1,-0.2776157,3.407384396,2.099383509,1.983620965
22752.54107,412.2855904,7,1,-0.2777963,3.406251192,2.099383509,1.983698319
22753.54395,413.2884609,7,1,-0.2776157,3.405765533,2.099383509,1.983775688
22754.54695,414.2914639,7,1,-0.2776157,3.405279875,2.099383509,1.983853059
22755.54978,415.2943003,7,1,-0.2776157,3.404956102,2.099383509,1.983930424
22756.55274,416.2972545,7,1,-0.2776157,3.404308558,2.099383509,1.984007792
22757.55562,417.3001397,7,1,-0.2776157,3.404146671,2.099383509,1.98408515
22758.5586,418.3031123,7,1,-0.2777963,3.403984785,2.099383509,1.98416251
22759.56146,419.3059794,7,1,-0.2776157,3.403822899,2.099383509,1.98423987
22760.56438,420.3088957,7,1,-0.2777963,3.403661013,2.099383509,1.984317236
22761.5673,421.3118129,7,1,-0.2777963,3.40333724,2.099383509,1.984394607
22762.57026,422.3147747,7,1,-0.2776157,3.403175354,2.099383509,1.984471973
22763.57318,423.3176926,7,1,-0.2776157,3.403175354,2.099383509,1.984549329
22764.57606,424.3205741,7,1,-0.2777963,3.402851582,2.099383509,1.984626686
22765.57903,425.3235418,7,1,-0.83389229,3.355742693,2.099383509,1.984746236
22766.58194,426.3264527,7,1,-0.83407289,3.35201931,2.099383509,1.984978608
22767.58481,427.3293258,7,1,-0.83425349,3.349753141,2.099383509,1.985210976
22768.59362,428.3381375,7,1,-0.83407289,3.348134279,2.099383509,1.985444725
22769.59655,429.3410693,7,1,-0.83407289,3.34683919,2.099383509,1.985677104
22770.59947,430.3439853,7,1,-0.83407289,3.345705986,2.099383509,1.985909483
22771.60235,431.3468622,7,1,-0.83389229,3.344572783,2.099383509,1.986141849
22772.60529,432.3498062,7,1,-0.83425349,3.343439579,2.099383509,1.986374228
22773.60818,433.3526967,7,1,-0.83425349,3.342630148,2.099383509,1.986606602
22774.6111,434.355613,7,1,-0.83425349,3.341658831,2.099383509,1.986838979
22775.61404,435.3585515,7,1,-1.1116693,3.316242695,2.099383509,1.987096298
22776.61699,436.3615064,7,1,-1.1114887,3.313328743,2.099383509,1.987405924
22777.61985,437.3643675,7,1,-1.1113081,3.311224222,2.099383509,1.987715521
22778.62278,438.3672909,7,1,-1.1113081,3.30960536,2.099383509,1.988025138
22779.62573,439.3702441,7,1,-1.1114887,3.308148384,2.099383509,1.988334771
22780.62861,440.3731296,7,1,-1.1114887,3.306853294,2.099383509,1.988644382
22781.63158,441.3760953,7,1,-1.1114887,3.305396318,2.099383509,1.988954008
22782.63447,442.3789899,7,1,-1.1113081,3.304263115,2.099383509,1.989263621
22783.63736,443.381879,7,1,-1.1114887,3.303129911,2.099383509,1.989573223
22784.64033,444.384848,7,1,-1.1113081,3.301996708,2.099383509,1.989882856
22785.64321,445.3877273,7,1,-1.1113081,3.300863504,2.099383509,1.990192458
22786.64613,446.3906412,7,1,-1.1113081,3.299892187,2.099383509,1.990502064
22787.64904,447.393558,7,1,-1.1113081,3.29892087,2.099383509,1.99081169
22788.65196,448.3964773,7,1,-1.1114887,3.297787666,2.099383509,1.991121303
22789.65488,449.3993973,7,1,-1.1114887,3.296816349,2.099383509,1.991430918
22790.65782,450.4023391,7,1,-0.66664809,3.337126017,2.099383509,1.991695855
22791.66076,451.4052732,7,1,-0.66682869,3.339878082,2.099383509,1.991881593
22792.66364,452.4081552,7,1,-0.66664809,3.341011286,2.099383509,1.992067329
22793.66656,453.4110747,7,1,-0.66664809,3.341658831,2.099383509,1.99225307
22794.66948,454.4139917,7,1,-0.66664809,3.342144489,2.099383509,1.992438815
22795.6724,455.4169134,7,1,0.389193743,3.43636179,2.099424665,1.99255216
22796.67532,456.4198306,7,1,0.389193743,3.442513466,2.099533061,1.99255216
22797.67823,457.4227494,7,1,0.388832539,3.445589304,2.099641455,1.99255216
22798.68706,458.4315752,7,1,0.388832539,3.448179483,2.099750495,1.99255216
22799.68993,459.4344462,7,1,0.389013141,3.450284004,2.099858881,1.99255216
22800.69288,460.437394,7,1,0.389013141,3.452064753,2.099967289,1.99255216
22801.69577,461.440281,7,1,0.389013141,3.453683615,2.100075685,1.99255216
22802.69871,462.4432263,7,1,0.388832539,3.454978704,2.100184083,1.99255216
22803.7016,463.4461186,7,1,0.389013141,3.45643568,2.100292476,1.99255216
22804.70457,464.4490841,7,1,0.389193743,3.457406998,2.10040087,1.99255216
22805.70745,465.4519617,7,1,-0.22216865,3.406898737,2.100465653,1.992576444
22806.71036,466.4548727,7,1,-0.22216865,3.404794216,2.100465653,1.992638363
22807.71328,467.4577929,7,1,-0.22216865,3.403984785,2.100465653,1.992700282
22808.7162,468.4607184,7,1,-0.22252987,3.403499126,2.100465653,1.992762197
22809.71911,469.4636281,7,1,-0.22234926,3.403175354,2.100465653,1.992824107
22810.72205,470.4665671,7,1,-0.22216865,3.403175354,2.100465653,1.992886011
22811.72503,471.4695407,7,1,-0.22198804,3.403013468,2.100465653,1.992947931
22812.72789,472.4724017,7,1,-0.22234926,3.402689695,2.100465653,1.993009824
22813.73079,473.4753036,7,1,-0.22234926,3.402851582,2.100465653,1.993071733
22814.73371,474.4782225,7,1,-0.22216865,3.402689695,2.100465653,1.993133645
22815.73663,475.4811466,7,1,-0.22216865,3.402689695,2.100465653,1.993195553
22816.73957,476.484085,7,1,-0.22216865,3.402689695,2.100465653,1.993257469
22817.74587,477.4903891,7,1,-0.22216865,3.402689695,2.100465653,1.993312327
22818.74635,478.4908694,7,1,-0.22234926,3.402689695,2.100465653,1.993381346
22819.74933,479.4938414,7,1,-0.22234926,3.402689695,2.100465653,1.993443258
22820.7522,480.4967163,7,1,-0.22216865,3.402851582,2.100465653,1.993505165
22821.75518,481.4996956,7,1,-0.22216865,3.402851582,2.100465653,1.993567076
